openalex_id,title,year,doi,url,citations,abstract,matched_queries,decision,reason
https://openalex.org/W2952808330,InverseFaceNet: Deep Monocular Inverse Face Rendering,2017,https://doi.org/10.48550/arxiv.1703.10956,http://arxiv.org/abs/1703.10956,11,"We introduce InverseFaceNet, a deep convolutional inverse rendering framework for faces that jointly estimates facial pose, shape, expression, reflectance and illumination from a single input image. By estimating all parameters from just a single image, advanced editing possibilities on a single face image, such as appearance editing and relighting, become feasible in real time. Most previous learning-based face reconstruction approaches do not jointly recover all dimensions, or are severely limited in terms of visual quality. In contrast, we propose to recover high-quality facial pose, shape, expression, reflectance and illumination using a deep neural network that is trained using a large, synthetically created training corpus. Our approach builds on a novel loss function that measures model-space similarity directly in parameter space and significantly improves reconstruction accuracy. We further propose a self-supervised bootstrapping process in the network training loop, which iteratively updates the synthetic training corpus to better reflect the distribution of real-world imagery. We demonstrate that this strategy outperforms completely synthetically trained networks. Finally, we show high-quality reconstructions and compare our approach to several state-of-the-art approaches.",single image relighting inverse rendering,retain,"relight, illumination, reflectance, inverse render"
https://openalex.org/W1929970069,"Utilizing radiation for smart robotic applications using visible, thermal, and polarization images.",2014,https://doi.org/10.18297/etd/888,https://doi.org/10.18297/etd/888,11,"The domain of this research is the use of computer vision methodologies in utilizing radiation for smart robotic applications for driving assistance. Radiation can be emitted by an object, reflected or transmitted. Understanding the nature and the properties of the radiation forming an image is essential in interpreting the information in that image which can then be used by a machine e.g. a smart vehicle to make a decision and perform an action. Throughout this work, different types of images are used to help a robotic vehicle make a decision and perform a certain action. This work presents three smart robotic applications; the first one deals with polarization images, the second one deals with thermal images and the third one deals with visible images. Each type of these images is formed by light (radiation) but in a way different from other types where the information embedded in an image depends on the way it was formed and how the light was generated. For polarization imaging, a direct method utilizing shading and polarization for unambiguous shape recovery without the need for nonlinear optimization routines is proposed. The proposed method utilizes simultaneously polarization and shading to find the surface normals, thus eliminating the reconstruction ambiguity. This can be useful to help a smart vehicle gain knowledge about the terrain surface geometry. Regarding thermal imaging, an automatic method for constructing an annotated thermal imaging pedestrian dataset is proposed. This is done by transferring detections from registered visible images simultaneously captured at day-time where pedestrian detection is well developed in visible images. Histogram of Oriented Gradients (HOG) features are extracted from the constructed dataset and then fed to a discriminatively trained deformable part based classifier that can be used to detect pedestrians at night. The resulting classifier was tested for night driving assistance and succeeded in detecting pedestrians even in the situations where visible imaging pedestrian detectors failed because of low light or glare of oncoming traffic. For visible images, a new feature based on HOG is proposed to be used for pedestrian detection. The proposed feature was augmented to two state of the art pedestrian detectors; the discriminatively trained Deformable Part based models (DPM) and the Integral Channel Features (ICF) using fast feature pyramids. The proposed approach is based on computing the image mixed partial derivatives to be used to redefine the gradients of some pixels and to reweigh the vote at all",night image synthesis camera noise glare reflection,retain,"night, glare, low light"
https://openalex.org/W3015882666,Speak2Label: Using Domain Knowledge for Creating a Large Scale Driver Gaze Zone Estimation Dataset,2021,https://doi.org/10.1109/iccvw54120.2021.00324,https://doi.org/10.1109/iccvw54120.2021.00324,11,"Labelling of human behavior analysis data is a complex and time consuming task. In this paper, a fully automatic technique for labelling an image based gaze behavior dataset for driver gaze zone estimation is proposed. Domain knowledge is added to the data recording paradigm and later labels are generated in an automatic manner using Speech To Text conversion (STT). In order to remove the noise in the STT process due to different illumination and ethnicity of subjects in our data, the speech frequency and energy are analysed. The resultant Driver Gaze in the Wild (DGW) dataset contains 586 recordings, captured during different times of the day including evenings. The large scale dataset contains 338 subjects with an age range of 18-63 years. As the data is recorded in different lighting conditions, an illumination robust layer is proposed in the Convolutional Neural Network (CNN). The extensive experiments show the variance in the dataset resembling real-world conditions and the effectiveness of the proposed CNN pipeline. The proposed network is also fine-tuned for the eye gaze prediction task, which shows the discriminativeness of the representation learnt by our network on the proposed DGW dataset. Project Page: https://sites.google.com/view/drivergazeprediction/home",night image synthesis camera noise glare reflection,retain,"illumination, noise"
https://openalex.org/W4392162816,Exploring semantic consistency in unpaired image translation to generate data for surgical applications,2024,https://doi.org/10.1007/s11548-024-03079-1,https://doi.org/10.1007/s11548-024-03079-1,11,"PURPOSE: In surgical computer vision applications, data privacy and expert annotation challenges impede the acquisition of labeled training data. Unpaired image-to-image translation techniques have been explored to automatically generate annotated datasets by translating synthetic images into a realistic domain. The preservation of structure and semantic consistency, i.e., per-class distribution during translation, poses a significant challenge, particularly in cases of semantic distributional mismatch. METHOD: This study empirically investigates various translation methods for generating data in surgical applications, explicitly focusing on semantic consistency. Through our analysis, we introduce a novel and simple combination of effective approaches, which we call ConStructS. The defined losses within this approach operate on multiple image patches and spatial resolutions during translation. RESULTS: Various state-of-the-art models were extensively evaluated on two challenging surgical datasets. With two different evaluation schemes, the semantic consistency and the usefulness of the translated images on downstream semantic segmentation tasks were evaluated. The results demonstrate the effectiveness of the ConStructS method in minimizing semantic distortion, with images generated by this model showing superior utility for downstream training. CONCLUSION: In this study, we tackle semantic inconsistency in unpaired image translation for surgical applications with minimal labeled data. The simple model (ConStructS) enhances consistency during translation and serves as a practical way of generating fully labeled and semantically consistent datasets at minimal cost. Our code is available at https://gitlab.com/nct_tso_public/constructs .",unpaired image translation structure preservation,retain,translation
https://openalex.org/W4387968014,Swin-UNIT: Transformer-based GAN for High-resolution Unpaired Image Translation,2023,https://doi.org/10.1145/3581783.3612518,https://doi.org/10.1145/3581783.3612518,11,"The transformer model has gained a lot of success in various computer vision tasks owing to its capacity of modeling long-range dependencies. However, its application has been limited in the area of high-resolution unpaired image translation using GANs due to the quadratic complexity with the spatial resolution of input features. In this paper, we propose a novel transformer-based GAN for high-resolution unpaired image translation named Swin-UNIT. A two-stage generator is designed which consists of a global style translation (GST) module and a recurrent detail supplement (RDS) module. The GST module focuses on translating low-resolution global features using the ability of self-attention. The RDS module offers quick information propagation from the global features to the detail features at a high resolution using cross-attention. Moreover, we customize a dual-branch discriminator to guide the generator. Extensive experiments demonstrate that our model achieves state-of-the-art results on the unpaired image translation tasks.",unpaired image translation structure preservation,retain,translation
https://openalex.org/W4221112813,GAN-Based Semantic-Aware Translation for Day-to-Night Images,2022,https://doi.org/10.1109/icce53296.2022.9730532,https://doi.org/10.1109/icce53296.2022.9730532,10,"Perception in autonomous driving has achieved robustness and high accuracy through deep learning. CNN-based methods require a large amount of data collection and annotation. However, most of the current datasets are built on daytime scenes, and there are few datasets for adverse conditions such as night-time. Recently, data augmentation by image-to-image translation using Generative Adversarial Networks (GANs) has attracted attention. GANs based image-to-image translation performs well for various image translation tasks. On the other hand, semantic information may be lost in problems with the significant domain gap, such as day and night. In this paper, we propose a semantic-aware image translation. This framework preserves semantic consistency by transfer learning a semantic segmentation network to GANs. Experimental results show that the proposed method achieved to generate natural night images compared to previous studies.",day night image translation,retain,"night, translation"
https://openalex.org/W4391930944,Semantic and Geometric-Aware Day-to-Night Image Translation Network,2024,https://doi.org/10.3390/s24041339,https://doi.org/10.3390/s24041339,10,"Autonomous driving systems heavily depend on perception tasks for optimal performance. However, the prevailing datasets are primarily focused on scenarios with clear visibility (i.e., sunny and daytime). This concentration poses challenges in training deep-learning-based perception models for environments with adverse conditions (e.g., rainy and nighttime). In this paper, we propose an unsupervised network designed for the translation of images from day-to-night to solve the ill-posed problem of learning the mapping between domains with unpaired data. The proposed method involves extracting both semantic and geometric information from input images in the form of attention maps. We assume that the multi-task network can extract semantic and geometric information during the estimation of semantic segmentation and depth maps, respectively. The image-to-image translation network integrates the two distinct types of extracted information, employing them as spatial attention maps. We compare our method with related works both qualitatively and quantitatively. The proposed method shows both qualitative and qualitative improvements in visual presentation over related work.",day night image translation,retain,"night, translation"
https://openalex.org/W4287244456,PhySG: Inverse Rendering with Spherical Gaussians for Physics-based\n Material Editing and Relighting,2021,https://doi.org/10.48550/arxiv.2104.00674,http://arxiv.org/abs/2104.00674,9,"We present PhySG, an end-to-end inverse rendering pipeline that includes a\nfully differentiable renderer and can reconstruct geometry, materials, and\nillumination from scratch from a set of RGB input images. Our framework\nrepresents specular BRDFs and environmental illumination using mixtures of\nspherical Gaussians, and represents geometry as a signed distance function\nparameterized as a Multi-Layer Perceptron. The use of spherical Gaussians\nallows us to efficiently solve for approximate light transport, and our method\nworks on scenes with challenging non-Lambertian reflectance captured under\nnatural, static illumination. We demonstrate, with both synthetic and real\ndata, that our reconstructions not only enable rendering of novel viewpoints,\nbut also physics-based appearance editing of materials and illumination.\n",single image relighting inverse rendering,retain,"relight, illumination, reflectance, inverse render"
https://openalex.org/W85797050,Progressive Photon Mapping on GPUs,2013,,http://hdl.handle.net/11250/253364,9,"Physically based rendering using ray tracing is capable of producing realistic images of much higher quality than other methods. However, the computational costs associated with exploring all paths of light are huge; it can take hours to render high quality images of complex scenes. Using graphics processing units has emerged as a popular way to speed up this process. The recent appearance of libraries like Nvidia's CUDA and OptiX make the processing power of modern GPUs more available than ever before.This project includes an overview of current photon mapping techniques. We present a complete render application based on photon mapping which runs entirely on the GPU. Several different photon map implementations suitable for modern GPU architectures are considered and evaluated. A uniform grid approach based on photon sorting on the GPU is found to be fast to construct and efficient for photon gathering.The application is extended to support volumetric effects like fog and smoke. Our implementation is tested on a set of benchmark scenes exhibiting phenomenon like global illumination, reflections and refractions, and participating volumetric media.A major contribution of this thesis is to demonstrate how recent advances in photon mapping can be used to render an image using many GPUs simultaneously. Our results show that we are able to get close to linear speedup employing up to six GPUs in a distributed system. We can emit up to 18 million photons per second on six Nvidia GTX 480 and generate images of our test scenes with little to no noise in a few minutes. Our implementation is straightforward to extend to a cluster of GPUs.",night image synthesis camera noise glare reflection,retain,"illumination, reflection, noise"
https://openalex.org/W4386071766,Complementary Intrinsics from Neural Radiance Fields and CNNs for Outdoor Scene Relighting,2023,https://doi.org/10.1109/cvpr52729.2023.01593,https://doi.org/10.1109/cvpr52729.2023.01593,8,"Relighting an outdoor scene is challenging due to the diverse illuminations and salient cast shadows. Intrinsic image decomposition on outdoor photo collections could partly solve this problem by weakly supervised labels with albedo and normal consistency from multiview stereo. With neural radiance fields (NeRF), editing the appearance code could produce more realistic results without interpreting the outdoor scene image formation explicitly. This paper proposes to complement the intrinsic estimation from volume rendering using NeRF and from inversing the photometric image formation model using convolutional neural networks (CNNs). The former produces richer and more reliable pseudo labels (cast shadows and sky appearances in addition to albedo and normal) for training the latter to predict interpretable and editable lighting parameters via a single-image prediction pipeline. We demonstrate the advantages of our method for both intrinsic image decomposition and relighting for various real outdoor scenes.",single image relighting inverse rendering,retain,"relight, illumination, intrinsic"
https://openalex.org/W2903434551,InverseRenderNet: Learning single image inverse rendering,2018,https://doi.org/10.48550/arxiv.1811.12328,https://orcid.org/0000-0002-6047-0413>,8,"We show how to train a fully convolutional neural network to perform inverse rendering from a single, uncontrolled image. The network takes an RGB image as input, regresses albedo and normal maps from which we compute lighting coefficients. Our network is trained using large uncontrolled image collections without ground truth. By incorporating a differentiable renderer, our network can learn from self-supervision. Since the problem is ill-posed we introduce additional supervision: 1. We learn a statistical natural illumination prior, 2. Our key insight is to perform offline multiview stereo (MVS) on images containing rich illumination variation. From the MVS pose and depth maps, we can cross project between overlapping views such that Siamese training can be used to ensure consistent estimation of photometric invariants. MVS depth also provides direct coarse supervision for normal map estimation. We believe this is the first attempt to use MVS supervision for learning inverse rendering.",single image relighting inverse rendering,retain,"illumination, inverse render"
https://openalex.org/W4388729870,Utility of Spectral Filtering to Improve the Reliability of Marine Fauna Detections from Drone-Based Monitoring,2023,https://doi.org/10.3390/s23229193,https://doi.org/10.3390/s23229193,8,"Monitoring marine fauna is essential for mitigating the effects of disturbances in the marine environment, as well as reducing the risk of negative interactions between humans and marine life. Drone-based aerial surveys have become popular for detecting and estimating the abundance of large marine fauna. However, sightability errors, which affect detection reliability, are still apparent. This study tested the utility of spectral filtering for improving the reliability of marine fauna detections from drone-based monitoring. A series of drone-based survey flights were conducted using three identical RGB (red-green-blue channel) cameras with treatments: (i) control (RGB), (ii) spectrally filtered with a narrow 'green' bandpass filter (transmission between 525 and 550 nm), and, (iii) spectrally filtered with a polarising filter. Video data from nine flights comprising dolphin groups were analysed using a machine learning approach, whereby ground-truth detections were manually created and compared to AI-generated detections. The results showed that spectral filtering decreased the reliability of detecting submerged fauna compared to standard unfiltered RGB cameras. Although the majority of visible contrast between a submerged marine animal and surrounding seawater (in our study, sites along coastal beaches in eastern Australia) is known to occur between 515-554 nm, isolating the colour input to an RGB sensor does not improve detection reliability due to a decrease in the signal to noise ratio, which affects the reliability of detections.",night image synthesis camera noise glare reflection,retain,noise
https://openalex.org/W4390505076,Illuminating the Roads: Night-to-Day Image Translation for Improved Visibility at Night,2024,https://doi.org/10.1007/978-3-031-51135-6_2,https://doi.org/10.1007/978-3-031-51135-6_2,7,,day night image translation,retain,"night, translation"
https://openalex.org/W4283818620,Anisotropic Fourier Features for Neural Image-Based Rendering and Relighting,2022,https://doi.org/10.1609/aaai.v36i3.20223,https://doi.org/10.1609/aaai.v36i3.20223,7,"Recent neural rendering techniques have greatly benefited image-based modeling and relighting tasks. They provide a continuous, compact, and parallelable representation by modeling the plenoptic function as multilayer perceptrons (MLPs). However, vanilla MLPs suffer from spectral biases on multidimensional datasets. Recent rescues based on isotropic Fourier features mapping mitigate the problem but still fall short of handling heterogeneity across different dimensions, causing imbalanced regression and visual artifacts such as excessive blurs. We present an anisotropic random Fourier features (RFF) mapping scheme to tackle spectral biases. We first analyze the influence of bandwidth from a different perspective: we show that the optimal bandwidth exhibits strong correlations with the frequency spectrum of the training data across various dimensions. We then introduce an anisotropic feature mapping scheme with multiple bandwidths to model the multidimensional signal characteristics. We further propose an efficient bandwidth searching scheme through iterative golden-section search that can significantly reduce the training overload from polynomial time to logarithm. Our anisotropic scheme directly applies to neural surface light-field rendering and image-based relighting. Comprehensive experiments show that our scheme can more faithfully model lighting conditions and object features as well as preserve fine texture details and smooth view transitions even when angular and spatial samples are highly imbalanced.",single image relighting inverse rendering,retain,relight
https://openalex.org/W4284675586,Analysis of Automotive Camera Sensor Noise Factors and Impact on Object Detection,2022,https://doi.org/10.36227/techrxiv.20199836,https://doi.org/10.36227/techrxiv.20199836,7,"Assisted and automated driving functions are increasingly deployed to support improved safety, efficiency, and enhance driver experience. However, there are still key technical challenges that need to be overcome, such as the degradation of perception sensor data due to noise factors. The quality of data being generated by sensors can directly impact the planning and control of the vehicle, which can affect the vehicle safety. This work builds on a recently proposed framework, analysing noise factors on automotive LiDAR sensors, and deploys it to camera sensors, focusing on the specific disturbed sensor outputs via a detailed analysis and classification of automotive camera specific noise sources (30 noise factors are identified and classified in this work). Moreover, the noise factor analysis has identified two omnipresent and independent noise factors (i.e. obstruction and windshield distortion). These noise factors have been modelled to generate noisy camera data; their impact on the perception step, based on deep neural networks, has been evaluated when the noise factors are applied independently and simultaneously. It is demonstrated that the performance degradation from the combination of noise factors is not simply the accumulated performance degradation from each single factor, which raises the importance of including the simultaneous analysis of multiple noise factors. Thus, the framework can support and enhance the use of simulation for development and testing of automated vehicles through careful consideration of the noise factors affecting camera data.",night image synthesis camera noise glare reflection,retain,noise
https://openalex.org/W4380135819,Flare7K++: Mixing Synthetic and Real Datasets for Nighttime Flare Removal and Beyond,2023,https://doi.org/10.48550/arxiv.2306.04236,http://arxiv.org/abs/2306.04236,7,"Artificial lights commonly leave strong lens flare artifacts on the images captured at night, degrading both the visual quality and performance of vision algorithms. Existing flare removal approaches mainly focus on removing daytime flares and fail in nighttime cases. Nighttime flare removal is challenging due to the unique luminance and spectrum of artificial lights, as well as the diverse patterns and image degradation of the flares. The scarcity of the nighttime flare removal dataset constraints the research on this crucial task. In this paper, we introduce Flare7K++, the first comprehensive nighttime flare removal dataset, consisting of 962 real-captured flare images (Flare-R) and 7,000 synthetic flares (Flare7K). Compared to Flare7K, Flare7K++ is particularly effective in eliminating complicated degradation around the light source, which is intractable by using synthetic flares alone. Besides, the previous flare removal pipeline relies on the manual threshold and blur kernel settings to extract light sources, which may fail when the light sources are tiny or not overexposed. To address this issue, we additionally provide the annotations of light sources in Flare7K++ and propose a new end-to-end pipeline to preserve the light source while removing lens flares. Our dataset and pipeline offer a valuable foundation and benchmark for future investigations into nighttime flare removal studies. Extensive experiments demonstrate that Flare7K++ supplements the diversity of existing flare datasets and pushes the frontier of nighttime flare removal towards real-world scenarios.",night image synthesis camera noise glare reflection,retain,night
https://openalex.org/W4392662280,Psychological and Visual Perception of Campus Lightscapes Based on Lightscape Walking Evaluation: A Case Study of Chongqing University in China,2024,https://doi.org/10.3390/buildings14030753,https://doi.org/10.3390/buildings14030753,7,"The creation of lightscapes in colleges and universities are of great significance in enhancing the perception of the campus environment, improving physical and mental health, and shaping humanistic connotations. This research aims to examine lightscape perceptions and impacts of different campuses. At Chongqing University A and B Campuses, lightscape walking experiments, subjective questionnaires, objective luminance measurements, and HDR picture processing were used to examine lightscape perception and factors. The relevance and differences in the perception of circadian lightscapes in the two campuses were analyzed using SPSS software. The study found: (1) natural lightscapes such as sky light, cloud shadow, and lake water reflection were the most popular during the daytime, while artificial lightscapes, such as decorative lighting of buildings, were positively evaluated at night; (2) the frequency of visits by a crowd directly impacts the ambiance of the environmental area; (3) males showed strong emotional awareness and social interaction skills in daytime, leading to increased social activity and stronger emotional responses, but no differences in nighttime; (4) optimal nighttime luminance enhances the overall perception satisfaction of the illumination; (5) the amount and arrangement of outdoor space, vegetation, minor landscape design, and service facilities all affect the perception of circadian lightscapes. In conclusion, design concepts and proposals of landscapes were suggested to optimize college and university lightscapes.",night image synthesis camera noise glare reflection,retain,"night, illumination, reflection"
https://openalex.org/W4404770175,MERLiN: Single-Shot Material Estimation and Relighting for Photometric Stereo,2024,https://doi.org/10.1007/978-3-031-73254-6_15,https://doi.org/10.1007/978-3-031-73254-6_15,6,,single image relighting inverse rendering,retain,relight
https://openalex.org/W4385521854,GAN Architecture Leveraging a Retinex Model With Colored Illumination for Low-Light Image Restoration,2023,https://doi.org/10.1109/access.2023.3301614,https://doi.org/10.1109/access.2023.3301614,6,"In this work, we study the restoration of low-light images with outdoor scenes without ground truth. Until now, approaches in the literature have avoided using the Retinex decomposition model in an unsupervised way or have added constraining priors on the searched components. We propose here to relax the constraint of a grayscale illumination of the Retinex model. Indeed, according to the physics of light, it should include a colored illumination. Resulting from this new decomposition model, we formulate a new deep learning-based architecture inspired by the style transfer methods. Our method enables us to visualize the illumination (i.e. a complex style with the same dimensions as an image) and the reflectance (i.e. the content). It achieves more visually pleasing components compared to the state-of-the-art i.e. without artifact, without noise amplification and without hallucination with a simple restoration for each of the components.",night image synthesis camera noise glare reflection,retain,"illumination, reflectance, noise, low-light"
https://openalex.org/W4313524862,Improving the Visibility at Night for Advanced Driver Assistance Systems Using Night-to-Day Image Translation,2022,https://doi.org/10.1109/slaai-icai56923.2022.10002695,https://doi.org/10.1109/slaai-icai56923.2022.10002695,5,"Automobile manufacturers are targeting to increase the safety of drivers and passengers by incorporating different Advanced Driver Assistance Systems (ADAS). Most of these ADAS are vision-based and in order to operate them properly, these systems require a clear vision which is challenging to acquire during the night. Considering this limitation, the study presented explores the possibility of translating night-time images to clear and visible day-time images which can be used for ADAS instead of poor-quality night-time images. Even though there exist many deep-learning-based techniques to transform images between two domains, most of them highly depend on pixel-to-pixel paired datasets during training. It is challenging to develop such a dataset, particularly in dynamic roadside environments. Hence, this study proposes unsupervised deep learning with the popular Cycle-GAN model to cater the problem. Another challenging task is accessing the quality of the Cycle-GAN generated images. Since there do not exist pixel-to-pixel paired images, to compare the quality of the regenerated images, Blind Referenceless Image Spatial Quality Evaluator (BRISQUE), a referenceless image quality evaluation technique, is utilised to evaluate the performance of the model. The synthesized output of the trained Cycle-GAN indicated an average BRISQUE score of 28.0416, whereas that of the original day-time images was 26.2156. This exhibits that the Cycle-GAN was able to generate synthesised day-time images with unpaired night images with significant similarity to the actual day-time images. The source code along with the dataset of this study is publicly available at https://www.github.com/isurushanaka/Unpaired-N2D.",day night image translation,retain,"night, translation"
https://openalex.org/W4404056951,Light the Way: An Enhanced Generative Adversarial Network Framework for Night-to-Day Image Translation With Improved Quality,2024,https://doi.org/10.1109/access.2024.3491792,https://doi.org/10.1109/access.2024.3491792,5,"Driving at night introduces considerable challenges due to reduced visibility, making it essential to explore techniques that enhance road information for drivers. With this purview, the research presents a technique to address visibility constraints faced during night-time driving, by converting night-time road images to day-time images using a supervised Generative Adversarial Network (GAN) model (NtD-GAN). Since paired images are required to train supervised GAN models, the research first exploits a novel approach for generating paired night-day datasets, as it is practically infeasible to collect such image pairs in a natural setting, owing to dynamic traffic environments. An innovative generator network architecture is proposed for the NtD-GAN. Furthermore, a new approach was proposed for generating and loading initial weights to expedite the NtD-GAN training. This initial weight assignment resulted in faster convergence of the NtD-GAN with significant improvement in Inception Score (IS) by 17.3%, in Structural Similarity Index (SSIM) by 5.5%, and in Naturalness Image Quality Evaluator (NIQE) by 10.3%. Moreover, the perceptual loss is introduced to the training loss function of the NtD-GAN to increase the visual quality of the reconstructed images. The experimental results also demonstrated a 0.23% increment in IS, a 0.07% reduction in Fréchet Inception Distance (FID), a 2.2% increment in SSIM, and a 7% reduction in Blind Referenceless Image Spatial Quality Evaluator (BRISQUE) compared to the NtD-GAN trained without perceptual loss. The comparison analysis with the benchmark models has demonstrated a significant improvement. For instance, in comparison to N2D-GAN, NtD-GAN has demonstrated a reduction in FID by 14.6%, an improvement in SSIM by 3.4%, an improvement in Peak Signal-to-Noise Ratio (PSNR) by 1.39 dB and a reduction in BRISQUE by 0.8%. The implementation of the NtD-GAN model is available athttps://github.com/isurushanaka/paired-N2D.",day night image translation,retain,"night, translation, noise"
https://openalex.org/W2991262107,A Neural Rendering Framework for Free-Viewpoint Relighting,2019,https://doi.org/10.48550/arxiv.1911.11530,http://arxiv.org/abs/1911.11530,5,"We present a novel Relightable Neural Renderer (RNR) for simultaneous view synthesis and relighting using multi-view image inputs. Existing neural rendering (NR) does not explicitly model the physical rendering process and hence has limited capabilities on relighting. RNR instead models image formation in terms of environment lighting, object intrinsic attributes, and light transport function (LTF), each corresponding to a learnable component. In particular, the incorporation of a physically based rendering process not only enables relighting but also improves the quality of view synthesis. Comprehensive experiments on synthetic and real data show that RNR provides a practical and effective solution for conducting free-viewpoint relighting.",single image relighting inverse rendering,retain,"relight, intrinsic"
https://openalex.org/W3195471471,Unpaired Night-To-Day Translation: Image Restoration And Style Transfer Under Low Illumination,2021,https://doi.org/10.1109/icip42928.2021.9506248,https://doi.org/10.1109/icip42928.2021.9506248,4,"The faint vision at low illumination affects the performance of intelligent surveillance systems and induces criminals to sin under the cover of darkness. Night-to-day translation is an ideal way to handle this problem, but hard to achieve due to the lack of information at night. We propose a novel approach that combines DCGAN(deep convolutional generative adversarial network) and image processing algorithms to find out the mapping from night to day. Images from night domain are enhanced with MSRCP(multi-scale retinex with chromaticity preservation) algorithm before they’re put into DCGAN to generate bright and clear daylight images without paired supervision. At the same time emerging issues of image atomization and local over-exposure are handled to ensure the quality of output. The experimental results show that our approach can be applied to different conditions and dig out sensitive information from the darkness.",day night image translation,retain,"night, illumination, translation"
https://openalex.org/W2768019148,Fuzzy-System-Based Detection of Pupil Center and Corneal Specular Reflection for a Driver-Gaze Tracking System Based on the Symmetrical Characteristics of Face and Facial Feature Points,2017,https://doi.org/10.3390/sym9110267,https://doi.org/10.3390/sym9110267,4,"Recently, many studies have actively dealt with the issue of driver-gaze tracking for monitoring the forward gaze and physical condition. Driver-gaze tracking is an effective method of measuring a driver’s inattention that is one of the major causes of traffic accidents. Among many gaze-tracking methods, the corneal specular reflection (SR)-based method becomes ineffective, unlike in an indoor environment, when a driver’s head rotates, which makes SR disappear from input images or disperses SR in the lachrymal gland or eyelid, thereby increasing the gaze-tracking error. Besides, since a driver’s eyes in a vehicle environment need to be captured in a wide range covering his head rotation, the eye region is captured in a relatively low resolution compared to face-only images taken in indoor environments at the same resolution, making pupil and corneal SR difficult to detect accurately. To solve these problems, we propose a fuzzy-system-based method for detecting a driver’s pupil and corneal SR for gaze tracking in a vehicle environment. Unlike existing studies detecting pupil and corneal SR in both eyes, the method proposed in this research uses the results of a fuzzy system based on two features considering the symmetrical characteristics of face and facial feature points to determine the status of a driver’s head rotation. Based on the output of the fuzzy system, the proposed method excludes the eye region, which is very likely to have a high error rate of detection due to excessive head rotation, from the detection process of the pupil and corneal SR. Accordingly, the proposed method detects pupil and corneal SR only in the eye region that apparently has a low detection error rate, thereby achieving accurate detection. We use 20,654 images capturing 15 subjects (including subjects wearing glasses), who gaze at pre-set fifteen regions in a vehicle, to measure the detection accuracy of the pupil and corneal SR for each region and the gaze tracking accuracy. Our experimental results show that the proposed method performs better than existing methods.",night image synthesis camera noise glare reflection,retain,reflection
https://openalex.org/W4412164112,Learning Rain Location Prior for Nighttime Deraining and Beyond,2025,https://doi.org/10.1109/tpami.2025.3586361,https://doi.org/10.1109/tpami.2025.3586361,4,"Most deraining methods work on day scenes while leaving nighttime deraining underexplored, where darkness and non-uniform illuminations pose additional challenges. Consequently, night rain has a quite different appearance varying by location and cannot be effectively handled. To accommodate this issue, we propose a Rain Location Prior (RLP) by implicitly learning it from rainy images to reflect rain location information and boost the performance of deraining models by prior injection. Then, we introduce a Rain Prior Injection Module (RPIM) with a multi-scale scheme to modulate it by attention and emphasize the features of rain streak areas for better injection efficiency. Finally, to alleviate the data scarcity issue and facilitate the research on nighttime deraining, we propose the GTAV-NightRain dataset by considering the interaction between rain streaks and non-uniform illuminations, and provide detailed instructions on data collection pipeline which is highly replicable and flexible to integrate challenging factors of rainy night in the future. Our method outperforms state-of-the-art backbone by 1.3 dB in PSNR and generalizes better on real data such as heavy rain and the presence of glow and glaring lights. Ablation studies are conducted to validate the effectiveness of each component and we visualize RLP to show good interpretability. Moreover, we apply our method to daytime deraining and desnow to show good generalizability on other location-dependent degradations. Our method is a step forward in nighttime deraining and the GTAV-NightRain dataset may become a good complement to previous datasets.",night image synthesis camera noise glare reflection,retain,"night, illumination"
https://openalex.org/W4382394905,Night-to-day thermal image translation for deep thermal place recognition,2023,https://doi.org/10.1007/s11370-023-00473-7,https://doi.org/10.1007/s11370-023-00473-7,3,,day night image translation,retain,"night, translation"
https://openalex.org/W4409275764,All‐frequency Full‐body Human Image Relighting,2025,https://doi.org/10.1111/cgf.70007,https://doi.org/10.1111/cgf.70007,3,"Abstract Relighting of human images enables post‐photography editing of lighting effects in portraits. The current mainstream approach uses neural networks to approximate lighting effects without explicitly accounting for the principle of physical shading. As a result, it often has difficulty representing high‐frequency shadows and shading. In this paper, we propose a two‐stage relighting method that can reproduce physically‐based shadows and shading from low to high frequencies. The key idea is to approximate an environment light source with a set of a fixed number of area light sources. The first stage employs supervised inverse rendering from a single image using neural networks and calculates physically‐based shading. The second stage then calculates shadow for each area light and sums up to render the final image. We propose to make soft shadow mapping differentiable for the area‐light approximation of environment lighting. We demonstrate that our method can plausibly reproduce all‐frequency shadows and shading caused by environment illumination, which have been difficult to reproduce using existing methods.",single image relighting inverse rendering,retain,"relight, illumination, inverse render"
